stamp_sec,stamp_nsec,record_time_ns,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
0,0,6492234051630,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6492327402765,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6492419024024,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6492531861702,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6492632502754,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6492736161972,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6492818636856,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6492920287949,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6493034251461,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6493132129554,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6493233169606,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6493319274281,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6493433201042,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6493546959804,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6493621780478,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6493739272865,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6493834532958,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6493932413093,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6494024478269,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6494131177529,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6494233652581,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6494339564050,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6494432359851,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6494532304111,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6494632623746,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6494732054965,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6494840410600,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6494922008442,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6495031933536,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6495138530422,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6495240321807,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6495329621108,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6495431348618,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6495517292294,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6495650593599,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6495715905355,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6495819643616,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6495918437542,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6496038802263,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6496117911604,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6496234302657,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6496334682959,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6496432895302,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6496532214229,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6496619557904,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6496719624956,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,6496822644550,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
